POI_ID,FAC_TYPE,POI_NAME,IN_VICIN,POINT_X,POINT_Y,FAC_NAME,DTMN11,FR11,SEC11,SS11,BGRI11,LUG11,LUG11DESIG
"1001456341","7538",ACAIL LISBOA ESTRELA,N,-9.16425,38.71309,Manutenç?o Automóvel,"1106","17","006","01","11061700601","022406",Lisboa
"844639996","7538",SANTOGAL BLUE LISBOA,N,-9.14052,38.73564,Manutenç?o Automóvel,"1106","43","019","04","11064301904","022406",Lisboa
"800842902","5540",BP,N,-9.16179,38.71426,Bomba de Gasolina,"1106","17","001","01","11061700101","022406",Lisboa
"800842903","5540",BP,N,-9.15662,38.76301,Bomba de Gasolina,"1106","18","059","03","11061805903","022406",Lisboa
"1164857197","7538",EUROMASTER JUSTINO GOMES BESSA E FILHOS FORTE DA AMEIXOEIRA,N,-9.14469,38.78474,Manutenç?o Automóvel,"1106","13","006","04","11061300604","022406",Lisboa
"1164857197","7538",EUROMASTER JUSTINO GOMES BESSA,N,-9.14469,38.78474,Manutenç?o Automóvel,"1106","13","006","04","11061300604","022406",Lisboa
"1154533334","7538",MIDAS,N,-9.12209,38.77982,Manutenç?o Automóvel,"1106","33","003","02","11063300302","022406",Lisboa
"844635201","7538",CARLAR,N,-9.16951,38.74583,Manutenç?o Automóvel,"1106","39","036","01","11063903601","022406",Lisboa
"1159469553","7538",EUROMASTER JUSTINO GOMES BESSA E FILHOS LISBOA,N,-9.15613,38.79251,Manutenç?o Automóvel,"1106","05","001","07","11060500107","022406",Lisboa
"1159469553","7538",EUROMASTER JUSTINO GOMES BESSA,N,-9.15613,38.79251,Manutenç?o Automóvel,"1106","05","001","07","11060500107","022406",Lisboa
"1000975576","5511",CAETANO POWER LISBOA,N,-9.1915,38.74463,Stand Automóveis Novos,"1106","08","056","02","11060805602","022406",Lisboa
"1000975577","7538",CAETANO POWER,N,-9.1915,38.74463,Manutenç?o Automóvel,"1106","08","056","02","11060805602","022406",Lisboa
"1137763595","7538",MIDAS,N,-9.19033,38.75423,Manutenç?o Automóvel,"1106","11","031","01","11061103101","022406",Lisboa
"1137763596","7538",EXPRESSGLASS,N,-9.19033,38.75423,Manutenç?o Automóvel,"1106","11","031","01","11061103101","022406",Lisboa
"1159494311","7538",AUTO PARQUE,N,-9.15922,38.72894,Manutenç?o Automóvel,"1106","50","015","02","11065001502","022406",Lisboa
"1123172427","5511",FCA MOTOR VILLAGE PORTUGAL,N,-9.10461,38.75626,Stand Automóveis Novos,"1106","33","066","10","11063306610","022406",Lisboa
"1165152908","5511",GILAUTO,N,-9.12348,38.76664,Stand Automóveis Novos,"1106","33","049","01","11063304901","022406",Lisboa
"1165152909","7538",GILAUTO,N,-9.12348,38.76664,Manutenç?o Automóvel,"1106","33","049","01","11063304901","022406",Lisboa
"1135434846","5511",CARCLASSE,N,-9.11436,38.75886,Stand Automóveis Novos,"1106","21","004","01","11062100401","022406",Lisboa
"1135434847","7538",CARCLASSE,N,-9.11436,38.75886,Manutenç?o Automóvel,"1106","21","004","01","11062100401","022406",Lisboa
"899169939","5540",BP,N,-9.16323,38.73851,Bomba de Gasolina,"1106","39","061","02","11063906102","022406",Lisboa
"1159494329","7538",SALDANHA CAR,N,-9.14733,38.73812,Manutenç?o Automóvel,"1106","23","023","02","11062302302","022406",Lisboa
"1058438792","7538",GLÓRIA GARAGEM,N,-9.15495,38.73594,Manutenç?o Automóvel,"1106","50","002","01","11065000201","022406",Lisboa
"1058438728","7538",EXPRESS GLASS,N,-9.16766,38.7379,Manutenç?o Automóvel,"1106","10","002","02","11061000202","022406",Lisboa
"1031178409","7538",ENTREPOSTO LISBOA,N,-9.10588,38.77291,Manutenç?o Automóvel,"1106","33","031","01","11063303101","022406",Lisboa
"1154541219","7538",MIDAS,N,-9.16775,38.72348,Manutenç?o Automóvel,"1106","10","031","11","11061003111","022406",Lisboa
"844628950","5511",LEXUS LISBOA,N,-9.09785,38.76506,Stand Automóveis Novos,"1106","33","048","08","11063304808","022406",Lisboa
"1113210946","5511",SANTOGAL L,N,-9.15689,38.73979,Stand Automóveis Novos,"1106","23","019","05","11062301905","022406",Lisboa
"1058436565","7538",MATRICAUTO,N,-9.1409,38.74335,Manutenç?o Automóvel,"1106","43","011","01","11064301101","022406",Lisboa
"1137665326","7538",FERRARI LISBOA,N,-9.15776,38.72591,Manutenç?o Automóvel,"1106","10","024","01","11061002401","022406",Lisboa
"1058436517","7538",TRIANGULO UNIVERSAL,N,-9.14515,38.74465,Manutenç?o Automóvel,"1106","43","006","02","11064300602","022406",Lisboa
"1058436506","7538",COSTA PEÇAS,N,-9.14299,38.74388,Manutenç?o Automóvel,"1106","43","007","02","11064300702","022406",Lisboa
"1058436510","7538",AUTO GARAGEM AMERICANA,N,-9.14284,38.74361,Manutenç?o Automóvel,"1106","43","007","02","11064300702","022406",Lisboa
"1058436513","7538",STECAR,N,-9.14278,38.7435,Manutenç?o Automóvel,"1106","43","007","02","11064300702","022406",Lisboa
"1058436476","7538",PORTELCAR,N,-9.14972,38.74489,Manutenç?o Automóvel,"1106","23","001","02","11062300102","022406",Lisboa
"1058436612","7538",GARAGEM MADRID,N,-9.14104,38.7443,Manutenç?o Automóvel,"1106","43","005","02","11064300502","022406",Lisboa
"1058436607","7538",AURO PEÇAS,N,-9.14171,38.74322,Manutenç?o Automóvel,"1106","43","007","02","11064300702","022406",Lisboa
"1144457080","5511",GILAUTO,N,-9.17415,38.70431,Stand Automóveis Novos,"1106","26","013","01","11062601301","022406",Lisboa
"1058436356","7538",DEFAR,N,-9.15812,38.74078,Manutenç?o Automóvel,"1106","23","019","04","11062301904","022406",Lisboa
"1058436367","7538",TECNIPNEUS,N,-9.14313,38.74275,Manutenç?o Automóvel,"1106","43","010","01","11064301001","022406",Lisboa
"1058438884","7538",MULTIHORA OFICINA AUTO,N,-9.157,38.74299,Manutenç?o Automóvel,"1106","23","016","01","11062301601","022406",Lisboa
"1058438897","7538",BREVAUTO REBOQUES,N,-9.16459,38.74,Manutenç?o Automóvel,"1106","39","062","01","11063906201","022406",Lisboa
"1058438919","7538",MULTISHOP AUTO,N,-9.15014,38.74573,Manutenç?o Automóvel,"1106","23","002","01","11062300201","022406",Lisboa
"1058438957","7538",JOSÉ MARINHO,N,-9.15731,38.74509,Manutenç?o Automóvel,"1106","23","006","02","11062300602","022406",Lisboa
"1058438930","7538",RUDIPNEUS,N,-9.1557,38.74371,Manutenç?o Automóvel,"1106","23","011","02","11062301102","022406",Lisboa
"1070568444","7538",CARGLASS,N,-9.10913,38.75759,Manutenç?o Automóvel,"1106","33","079","01","11063307901","022406",Lisboa
"998648440","5511",ENTREPOSTO LISBOA,N,-9.10533,38.77311,Stand Automóveis Novos,"1106","33","031","01","11063303101","022406",Lisboa
"1123169270","7538",ELECTRO CENTRAL VULCANIZADORA,N,-9.16395,38.71316,Manutenç?o Automóvel,"1106","17","006","02","11061700602","022406",Lisboa
"1166340422","5511",UNIVEX,N,-9.1117,38.75523,Stand Automóveis Novos,"1106","21","007","01","11062100701","022406",Lisboa
"1166340423","7538",UNIVEX,N,-9.1117,38.75523,Manutenç?o Automóvel,"1106","21","007","01","11062100701","022406",Lisboa
"800842769","5540",REPSOL,N,-9.14066,38.76328,Bomba de Gasolina,"1106","33","001","01","11063300101","022406",Lisboa
"800842770","5540",REPSOL,N,-9.12037,38.71561,Bomba de Gasolina,"1106","29","006","03","11062900603","022406",Lisboa
"1001459273","5511",SANTOGAL L-LISBOA,N,-9.15565,38.73636,Stand Automóveis Novos,"1106","50","002","02","11065000202","022406",Lisboa
"1137652694","5511",CAETANO BAVIERA,N,-9.15146,38.70664,Stand Automóveis Novos,"1106","49","005","13","11064900513","022406",Lisboa
"800690111","5540",BP,N,-9.10508,38.77383,Bomba de Gasolina,"1106","33","021","02","11063302102","022406",Lisboa
"800690113","5511",C. SANTOS V. P. -ORIENTE,N,-9.10489,38.77234,Stand Automóveis Novos,"1106","33","031","01","11063303101","022406",Lisboa
"800690114","5511",MOTORVILLAGE EXPO,N,-9.10461,38.75626,Stand Automóveis Novos,"1106","33","066","10","11063306610","022406",Lisboa
"844637219","5511",LISBOA ORIENTE,N,-9.1043,38.76485,Stand Automóveis Novos,"1106","33","051","01","11063305101","022406",Lisboa
"1161492726","5511",ELECTRO CENTRAL VULCANIZADORA,N,-9.15663,38.70615,Stand Automóveis Novos,"1106","37","007","07","11063700707","022406",Lisboa
"1070517233","5540",CEPSA,N,-9.11887,38.75497,Bomba de Gasolina,"1106","21","008","01","11062100801","022406",Lisboa
"1011393850","7538",GASODIESEL II,N,-9.1712,38.71612,Manutenç?o Automóvel,"1106","35","026","02","11063502602","022406",Lisboa
"1123169145","7538",ELECTRO CENTRAL VULCANIZADORA,N,-9.13398,38.72487,Manutenç?o Automóvel,"1106","06","008","02","11060600802","022406",Lisboa
"1141898467","7538",GARAGEM CINCO DE OUTUBRO,N,-9.14772,38.7365,Manutenç?o Automóvel,"1106","23","033","01","11062303301","022406",Lisboa
"1163923352","7538",CAETANO POWER,N,-9.14758,38.72931,Manutenç?o Automóvel,"1106","50","013","02","11065001302","022406",Lisboa
"1131811815","7538",STARWASH,N,-9.18701,38.75436,Manutenç?o Automóvel,"1106","11","031","01","11061103101","022406",Lisboa
"844629133","7538",ENTREPOSTO LISBOA,N,-9.10533,38.77311,Manutenç?o Automóvel,"1106","33","031","01","11063303101","022406",Lisboa
"1011376612","5511",EXPOCAR,N,-9.18106,38.7026,Stand Automóveis Novos,"1106","02","015","01","11060201501","022406",Lisboa
"1141898486","7538",GARAGEM RIO DE JANEIRO,N,-9.13876,38.75425,Manutenç?o Automóvel,"1106","42","015","01","11064201501","022406",Lisboa
"998231923","5511",SANTOGAL-LISBOA-ANTÓNIO PATRÍCIO,N,-9.14517,38.74957,Stand Automóveis Novos,"1106","09","018","02","11060901802","022406",Lisboa
"1148715394","5540",CEPSA,N,-9.14497,38.75278,Bomba de Gasolina,"1106","09","008","04","11060900804","022406",Lisboa
"1141783514","7538",EUROMASTER RIO PAIVA PNEUS AVENIDA DA ÍNDIA,N,-9.21731,38.6938,Manutenç?o Automóvel,"1106","32","017","05","11063201705","022406",Lisboa
"1141783514","7538",EUROMASTER RIO PAIVA PNEUS,N,-9.21731,38.6938,Manutenç?o Automóvel,"1106","32","017","05","11063201705","022406",Lisboa
"1141783515","7538",EUROMASTER RIO PAIVA PNEUS,N,-9.14804,38.75596,Manutenç?o Automóvel,"1106","09","005","01","11060900501","022406",Lisboa
"1126209386","7538",M. PISSARA & FILHOS,N,-9.19894,38.75527,Manutenç?o Automóvel,"1106","08","012","01","11060801201","022406",Lisboa
"1159520096","7538",EXPRESS GLASS,N,-9.12931,38.76273,Manutenç?o Automóvel,"1106","42","004","01","11064200401","022406",Lisboa
"1096816553","7538",RENAULT RETAIL GROUP PORTUGAL(TELHEIRAS),N,-9.18485,38.76759,Manutenç?o Automóvel,"1106","11","003","08","11061100308","022406",Lisboa
"1096816553","7538",RENAULT RETAIL GROUP PORTUGAL,N,-9.18485,38.76759,Manutenç?o Automóvel,"1106","11","003","08","11061100308","022406",Lisboa
"1096816552","5511",RENAULT RETAIL GROUP PORTUGAL(TELHEIRAS),N,-9.18485,38.76759,Stand Automóveis Novos,"1106","11","003","08","11061100308","022406",Lisboa
"1096816552","5511",RENAULT RETAIL GROUP PORTUGAL,N,-9.18485,38.76759,Stand Automóveis Novos,"1106","11","003","08","11061100308","022406",Lisboa
"1144456597","7538",GILAUTO,N,-9.17415,38.70431,Manutenç?o Automóvel,"1106","26","013","01","11062601301","022406",Lisboa
"1126203441","7538",FCA MOTOR VILLAGE PORTUGAL,N,-9.10461,38.75626,Manutenç?o Automóvel,"1106","33","066","10","11063306610","022406",Lisboa
"1039018673","5511",CENTRO PORSCHE LISBOA,N,-9.10641,38.77248,Stand Automóveis Novos,"1106","33","031","01","11063303101","022406",Lisboa
"1141898524","7538",O MUNDO DOS PNEUS,N,-9.13691,38.7296,Manutenç?o Automóvel,"1106","44","032","01","11064403201","022406",Lisboa
"1135463662","5511",C. SANTOS V. P.-A. J. D'ALMEIDA,N,-9.1415,38.73786,Stand Automóveis Novos,"1106","43","020","01","11064302001","022406",Lisboa
"1058443175","7538",GARAGEM ALMIRANTE BARROSO,N,-9.14188,38.73139,Manutenç?o Automóvel,"1106","44","024","02","11064402402","022406",Lisboa
"1058443179","7538",PROVÍNCIA AUTO,N,-9.14658,38.73351,Manutenç?o Automóvel,"1106","50","004","03","11065000403","022406",Lisboa
"1024498854","7538",ELEFANTE AZUL,N,-9.10252,38.75356,Manutenç?o Automóvel,"1106","21","012","01","11062101201","022406",Lisboa
"1039405004","5511",CARLAR,N,-9.16951,38.74583,Stand Automóveis Novos,"1106","39","036","01","11063903601","022406",Lisboa
"1144364669","7538",GARAGEM LUSITANA,N,-9.144,38.71698,Manutenç?o Automóvel,"1106","45","006","03","11064500603","022406",Lisboa
"1058443267","7538",GARAGEM AUTO ESPACIAL,N,-9.14922,38.73388,Manutenç?o Automóvel,"1106","50","005","05","11065000505","022406",Lisboa
"1058443266","7538",BELAVISTA,N,-9.14891,38.73449,Manutenç?o Automóvel,"1106","50","005","05","11065000505","022406",Lisboa
"1058443250","7538",PRECISION OFICINA AUTOMÓVEL,N,-9.14756,38.73352,Manutenç?o Automóvel,"1106","50","007","02","11065000702","022406",Lisboa
"1140503427","7538",GLASSDRIVE,N,-9.14549,38.75598,Manutenç?o Automóvel,"1106","42","006","03","11064200603","022406",Lisboa
"1130752105","9719",CAETANO POWER LISBOA,N,-9.1915,38.74463,Stand de Pesados,"1106","08","056","02","11060805602","022406",Lisboa
"1130752087","9719",CAETANO POWER LISBOA,N,-9.14758,38.72931,Stand de Pesados,"1106","50","013","02","11065001302","022406",Lisboa
"1130752099","9719",ENTREPOSTO LISBOA,N,-9.10533,38.77311,Stand de Pesados,"1106","33","031","01","11063303101","022406",Lisboa
"1023793622","5511",SANTOMAR (LISBOA),N,-9.14349,38.73301,Stand Automóveis Novos,"1106","44","008","03","11064400803","022406",Lisboa
"1048357213","5511",SANTOGAL MOTOR LISBOA,N,-9.14052,38.73564,Stand Automóveis Novos,"1106","43","019","04","11064301904","022406",Lisboa
"1166113827","5511",AUTO INDUSTRIAL (LISBOA),N,-9.14536,38.73707,Stand Automóveis Novos,"1106","23","030","02","11062303002","022406",Lisboa
"1137652886","5511",SANTOGAL L,N,-9.14552,38.73771,Stand Automóveis Novos,"1106","23","030","01","11062303001","022406",Lisboa
"1141845011","7538",STOP&WASH,N,-9.16118,38.72245,Manutenç?o Automóvel,"1106","30","002","03","11063000203","022406",Lisboa
"1163235954","5511",CAETANO BAVIERA,N,-9.14502,38.75277,Stand Automóveis Novos,"1106","09","008","04","11060900804","022406",Lisboa
"800842525","5540",REPSOL,N,-9.15949,38.75799,Bomba de Gasolina,"1106","09","001","04","11060900104","022406",Lisboa
"800842526","5540",REPSOL,N,-9.18359,38.7552,Bomba de Gasolina,"1106","39","003","02","11063900302","022406",Lisboa
"800842527","5540",REPSOL,N,-9.14131,38.76275,Bomba de Gasolina,"1106","42","002","01","11064200201","022406",Lisboa
"1059127943","7538",AUTO MECÂNICA PROGRESSO DE BENFICA,N,-9.20849,38.75095,Manutenç?o Automóvel,"1106","08","039","01","11060803901","022406",Lisboa
"800842528","5540",GALP,N,-9.2043,38.71045,Bomba de Gasolina,"1106","01","005","07","11060100507","022406",Lisboa
"1135402875","7538",PNEUVITA,N,-9.14675,38.73708,Manutenç?o Automóvel,"1106","23","032","01","11062303201","022406",Lisboa
"800842531","5540",REPSOL,N,-9.15279,38.72427,Bomba de Gasolina,"1106","14","002","05","11061400205","022406",Lisboa
"800842530","5540",GALP,N,-9.17467,38.75366,Bomba de Gasolina,"1106","39","014","01","11063901401","022406",Lisboa
"800842529","5540",GALP,N,-9.10065,38.76714,Bomba de Gasolina,"1106","33","048","04","11063304804","022406",Lisboa
"800842532","5540",REPSOL,N,-9.176,38.71393,Bomba de Gasolina,"1106","02","002","01","11060200201","022406",Lisboa
"800842534","5540",REPSOL,N,-9.18499,38.74506,Bomba de Gasolina,"1106","39","041","01","11063904101","022406",Lisboa
"1069859740","5511",ENTREPOSTO LISBOA,N,-9.10533,38.77311,Stand Automóveis Novos,"1106","33","031","01","11063303101","022406",Lisboa
"1137764054","7538",AUTO CONSERTO,N,-9.17716,38.75585,Manutenç?o Automóvel,"1106","39","006","01","11063900601","022406",Lisboa
"1048251975","5511",MERCAUTO-SETE RIOS,N,-9.16886,38.73983,Stand Automóveis Novos,"1106","10","001","01","11061000101","022406",Lisboa
"1048251988","7538",SANTOGAL JUMP LISBOA,N,-9.14052,38.73564,Manutenç?o Automóvel,"1106","43","019","04","11064301904","022406",Lisboa
"1023795699","7538",SANTOMAR (LISBOA),N,-9.13357,38.74339,Manutenç?o Automóvel,"1106","43","001","02","11064300102","022406",Lisboa
"1144364618","5540",OZ ENERGIA,N,-9.13001,38.72125,Bomba de Gasolina,"1106","16","001","02","11061600102","022406",Lisboa
"1144364634","7538",OFICINA DOS SMARTS,N,-9.14043,38.72874,Manutenç?o Automóvel,"1106","44","030","01","11064403001","022406",Lisboa
"1154539511","7538",MIDAS,N,-9.2263,38.6998,Manutenç?o Automóvel,"1106","32","001","05","11063200105","022406",Lisboa
"67174965","5540",BP,N,-9.16334,38.76235,Bomba de Gasolina,"1106","18","061","03","11061806103","022406",Lisboa
"1096867594","5511",CARCLASSE-LISBOA,N,-9.11436,38.75886,Stand Automóveis Novos,"1106","21","004","01","11062100401","022406",Lisboa
"1001456467","7538",AUTO BAYERN,N,-9.17392,38.7429,Manutenç?o Automóvel,"1106","39","056","01","11063905601","022406",Lisboa
"1024537999","5511",C. SANTOS V. P. -ORIENTE,N,-9.10489,38.77234,Stand Automóveis Novos,"1106","33","031","01","11063303101","022406",Lisboa
"67174690","5511",C. SANTOS V. P. -C. PEQUENO,N,-9.14418,38.74307,Stand Automóveis Novos,"1106","43","010","01","11064301001","022406",Lisboa
"1048135657","7538",GLASSDRIVE,N,-9.18498,38.75031,Manutenç?o Automóvel,"1106","39","020","03","11063902003","022406",Lisboa
"1048135659","7538",GLASSDRIVE,N,-9.17107,38.76934,Manutenç?o Automóvel,"1106","18","035","02","11061803502","022406",Lisboa
"1048135658","7538",GLASSDRIVE,N,-9.10861,38.72838,Manutenç?o Automóvel,"1106","07","018","02","11060701802","022406",Lisboa
"1048135660","7538",GLASSDRIVE,N,-9.15174,38.73278,Manutenç?o Automóvel,"1106","50","006","03","11065000603","022406",Lisboa
"1137867741","7538",ELECTRO JAU,N,-9.1832,38.70559,Manutenç?o Automóvel,"1106","02","010","01","11060201001","022406",Lisboa
"1048135656","7538",GLASSDRIVE LISBOA OLAIAS,N,-9.12032,38.73875,Manutenç?o Automóvel,"1106","07","002","01","11060700201","022406",Lisboa
"1048135655","7538",GLASSDRIVE,N,-9.18306,38.70446,Manutenç?o Automóvel,"1106","02","016","03","11060201603","022406",Lisboa
"935984658","5511",AML SPORT LISBOA,N,-9.14904,38.73454,Stand Automóveis Novos,"1106","50","005","05","11065000505","022406",Lisboa
"67186539","5511",C. SANTOS V. P. -RATO,N,-9.15389,38.7195,Stand Automóveis Novos,"1106","46","009","01","11064600901","022406",Lisboa
"67195534","5540",REPSOL,N,-9.18879,38.75097,Bomba de Gasolina,"1106","08","018","01","11060801801","022406",Lisboa
"67175191","5511",M. PISSARA & FILHOS,N,-9.19894,38.75527,Stand Automóveis Novos,"1106","08","012","01","11060801201","022406",Lisboa
"69992467","5540",GALP,N,-9.14817,38.74322,Bomba de Gasolina,"1106","23","001","03","11062300103","022406",Lisboa
"67179823","7538",RENAULT RETAIL GROUP PORTUGAL(TELHEIRAS),N,-9.18485,38.76759,Manutenç?o Automóvel,"1106","11","003","08","11061100308","022406",Lisboa
"67179823","7538",RENAULT RETAIL GROUP PORTUGAL,N,-9.18485,38.76759,Manutenç?o Automóvel,"1106","11","003","08","11061100308","022406",Lisboa
"1141898244","7538",AUTO C. BORGES,N,-9.15054,38.75516,Manutenç?o Automóvel,"1106","09","009","01","11060900901","022406",Lisboa
"67174944","5540",REPSOL,N,-9.11837,38.74161,Bomba de Gasolina,"1106","21","040","02","11062104002","022406",Lisboa
"1001032517","7538",C. SANTOS V. P. -ORIENTE,N,-9.10489,38.77234,Manutenç?o Automóvel,"1106","33","031","01","11063303101","022406",Lisboa
"67180122","5540",REPSOL,N,-9.20652,38.70158,Bomba de Gasolina,"1106","32","004","01","11063200401","022406",Lisboa
"1154564984","7538",GLASSDRIVE,N,-9.13169,38.73675,Manutenç?o Automóvel,"1106","44","001","02","11064400102","022406",Lisboa
"1126207560","7538",AUTOMECLIS,N,-9.14387,38.74991,Manutenç?o Automóvel,"1106","09","018","01","11060901801","022406",Lisboa
"67180127","5540",GALP,N,-9.20427,38.69489,Bomba de Gasolina,"1106","32","016","05","11063201605","022406",Lisboa
"1159472788","7538",EUROMASTER JUSTINO GOMES BESSA E FILHOS ALEXANDRE BRAGA,N,-9.1392,38.73069,Manutenç?o Automóvel,"1106","44","025","02","11064402502","022406",Lisboa
"1159472788","7538",EUROMASTER JUSTINO GOMES BESSA,N,-9.1392,38.73069,Manutenç?o Automóvel,"1106","44","025","02","11064402502","022406",Lisboa
"67174924","5540",REPSOL,N,-9.09623,38.75561,Bomba de Gasolina,"1106","33","081","05","11063308105","022406",Lisboa
"67174435","5511",JAGUAR AUTOMOVEIS LISBOA,N,-9.14927,38.73453,Stand Automóveis Novos,"1106","50","005","05","11065000505","022406",Lisboa
"67174592","5511",SANTOGAL P,N,-9.15689,38.73979,Stand Automóveis Novos,"1106","23","019","05","11062301905","022406",Lisboa
"1159495980","7538",HAYNEL,N,-9.15345,38.72495,Manutenç?o Automóvel,"1106","46","001","01","11064600101","022406",Lisboa
"67175068","5511",AUTOMECLIS,N,-9.14387,38.74991,Stand Automóveis Novos,"1106","09","018","01","11060901801","022406",Lisboa
"67175558","7538",ELFECAR,N,-9.13653,38.73583,Manutenç?o Automóvel,"1106","44","002","03","11064400203","022406",Lisboa
"800058943","5511",GILAUTO,N,-9.17415,38.70431,Stand Automóveis Novos,"1106","26","013","01","11062601301","022406",Lisboa
"67194588","5511",ENTREPOSTO LISBOA,N,-9.10533,38.77311,Stand Automóveis Novos,"1106","33","031","01","11063303101","022406",Lisboa
"67195527","5540",CEPSA,N,-9.20733,38.74859,Bomba de Gasolina,"1106","08","045","01","11060804501","022406",Lisboa
"1058436646","7538",PALACE GARAGE CAMPO PEQUENO,N,-9.1481,38.74322,Manutenç?o Automóvel,"1106","23","001","03","11062300103","022406",Lisboa
"1058436663","7538",FÓRMULA 81,N,-9.14466,38.73993,Manutenç?o Automóvel,"1106","23","015","03","11062301503","022406",Lisboa
"1058436688","7538",AUTO BOCAGE LISBONENSE,N,-9.14707,38.74027,Manutenç?o Automóvel,"1106","23","018","03","11062301803","022406",Lisboa
"1141961303","5511",GAMOBAR LISBOA,N,-9.11014,38.75477,Stand Automóveis Novos,"1106","21","007","01","11062100701","022406",Lisboa
"1141961302","7538",GAMOBAR LISBOA,N,-9.11014,38.75477,Manutenç?o Automóvel,"1106","21","007","01","11062100701","022406",Lisboa
"67174985","5540",BP,N,-9.18046,38.75912,Bomba de Gasolina,"1106","11","031","01","11061103101","022406",Lisboa
"67175560","7538",MICROMOTOR,N,-9.13385,38.741,Manutenç?o Automóvel,"1106","43","017","01","11064301701","022406",Lisboa
"67177355","5511",BENTLEY LISBOA,N,-9.14428,38.73628,Stand Automóveis Novos,"1106","23","032","02","11062303202","022406",Lisboa
"67174983","5540",GALP,N,-9.10905,38.7633,Bomba de Gasolina,"1106","33","051","01","11063305101","022406",Lisboa
"1096860199","7538",CARCLASSE-LISBOA,N,-9.11436,38.75886,Manutenç?o Automóvel,"1106","21","004","01","11062100401","022406",Lisboa
"1132340268","7538",MY AUTO,N,-9.10194,38.73967,Manutenç?o Automóvel,"1106","21","054","01","11062105401","022406",Lisboa
"1165154785","5511",GILAUTO,N,-9.22638,38.70057,Stand Automóveis Novos,"1106","32","001","01","11063200101","022406",Lisboa
"1165154786","7538",GILAUTO,N,-9.22638,38.70057,Manutenç?o Automóvel,"1106","32","001","01","11063200101","022406",Lisboa
"1096811743","5511",RENAULT RETAIL GROUP PORTUGAL(CHELAS),N,-9.13356,38.74619,Stand Automóveis Novos,"1106","04","007","01","11060400701","022406",Lisboa
"1096811743","5511",RENAULT RETAIL GROUP PORTUGAL,N,-9.13356,38.74619,Stand Automóveis Novos,"1106","04","007","01","11060400701","022406",Lisboa
"1096811744","7538",RENAULT RETAIL GROUP PORTUGAL(CHELAS),N,-9.13356,38.74619,Manutenç?o Automóvel,"1106","04","007","01","11060400701","022406",Lisboa
"1096811744","7538",RENAULT RETAIL GROUP PORTUGAL,N,-9.13356,38.74619,Manutenç?o Automóvel,"1106","04","007","01","11060400701","022406",Lisboa
"1099933189","5540",GALP,N,-9.13952,38.74575,Bomba de Gasolina,"1106","04","015","01","11060401501","022406",Lisboa
"1141941814","7538",NEWCAR,N,-9.15128,38.77299,Manutenç?o Automóvel,"1106","18","023","03","11061802303","022406",Lisboa
"1141941813","7538",NEWCAR,N,-9.15426,38.73552,Manutenç?o Automóvel,"1106","50","002","01","11065000201","022406",Lisboa
"929491335","7538",AUTO MODELAR VALE FORMOSO,N,-9.10418,38.7475,Manutenç?o Automóvel,"1106","21","027","01","11062102701","022406",Lisboa
"929491337","7538",AUTO COLUMBANO,N,-9.16511,38.73921,Manutenç?o Automóvel,"1106","39","057","03","11063905703","022406",Lisboa
"929491338","7538",CPM & M.,N,-9.14085,38.74401,Manutenç?o Automóvel,"1106","43","005","02","11064300502","022406",Lisboa
"929491340","7538",AUTO ITÁLIA,N,-9.14941,38.73429,Manutenç?o Automóvel,"1106","50","005","05","11065000505","022406",Lisboa
"1011161200","5511",C. SANTOS V. P. -C. PEQUENO,N,-9.14418,38.74307,Stand Automóveis Novos,"1106","43","010","01","11064301001","022406",Lisboa
"67195546","5540",REPSOL,N,-9.12925,38.76277,Bomba de Gasolina,"1106","42","004","01","11064200401","022406",Lisboa
"67180125","5540",GALP,N,-9.21739,38.6938,Bomba de Gasolina,"1106","32","015","10","11063201510","022406",Lisboa
"1031257955","5511",SANTOGAL LISBOA,N,-9.14552,38.73771,Stand Automóveis Novos,"1106","23","030","01","11062303001","022406",Lisboa
"67175130","5540",GALP,N,-9.16769,38.72305,Bomba de Gasolina,"1106","10","031","14","11061003114","022406",Lisboa
"1023781555","7538",BENTLEY LISBOA,N,-9.18106,38.7026,Manutenç?o Automóvel,"1106","02","015","01","11060201501","022406",Lisboa
"1039528830","9719",SOAUTO EXPO,N,-9.09513,38.75169,Stand de Pesados,"1106","21","012","03","11062101203","022406",Lisboa
"69992742","5540",GALP,N,-9.1388,38.75434,Bomba de Gasolina,"1106","42","015","01","11064201501","022406",Lisboa
"67179812","7538",GILAUTO,N,-9.17415,38.70431,Manutenç?o Automóvel,"1106","26","013","01","11062601301","022406",Lisboa
"67195466","5540",BP,N,-9.13213,38.74396,Bomba de Gasolina,"1106","43","001","02","11064300102","022406",Lisboa
"844638500","5511",SUCURSAL CITROËN DE SACAVÉM-LX,N,-9.15424,38.72417,Stand Automóveis Novos,"1106","46","001","01","11064600101","022406",Lisboa
"1141697555","7538",ACAIL LISBOA ESTRELA,N,-9.16425,38.71309,Manutenç?o Automóvel,"1106","17","006","01","11061700601","022406",Lisboa
"842829435","5511",UNIVEX,N,-9.11169,38.75573,Stand Automóveis Novos,"1106","21","007","01","11062100701","022406",Lisboa
"67191933","7538",SOAUTO LARANJEIRAS,N,-9.16922,38.74656,Manutenç?o Automóvel,"1106","39","036","01","11063903601","022406",Lisboa
